screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids
2026-08-11,Tara Chand Infralogistic Solutions Ltd,TARACHAND,NSE,Main Board,Not disclosed,Not disclosed,50.1,2026-08-10,395.0,2026-08-10,3-month median daily traded value,0.471,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 395 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,18.2,18.0,0.9261744966442953,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),17.1,,,Technically in Stage 4 decline,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARACHAND-SCR-01|TARACHAND-PXW-01
2026-08-11,Tarapur Transformers Ltd,TARAPUR,NSE,Main Board,Not disclosed,Not disclosed,14.24,2026-08-10,,2026-08-10,3-month median daily traded value,0.047,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Stage 4 decline,2026-08-10,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Technically in Stage 4 decline,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARAPUR-SCR-01|TARAPUR-PXW-01
2026-08-11,TARC Ltd,TARC,NSE,Main Board,Realty,Realty,131.0,2026-08-10,3882.0,2026-08-10,3-month median daily traded value,4.49,13-week median of weekly traded value / 5,1,,,Turnaround,loss-making or sub-scale margin base; quarterly OPM +115.3pp YoY,Operating-leverage inflection|Margin-recovery candidate|Value-trap risk|Temporary setback,Stage 4 decline,2026-08-10,11.556817072559177,25.354177711631976,2.26,-1.0,1.7843691148775895,Mar 2022-Mar 2026,-0.4581673306772908,Trailing P/E vs 3-5y EPS CAGR (preliminary),204.0,37.4,loss-making or sub-scale margin base; quarterly OPM +115.3pp YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARC-SCR-01|TARC-PXW-01
2026-08-11,Transformers & Rectifiers India Ltd,TARIL,NSE,Main Board,Capital Goods,Capital Goods,298.0,2026-08-10,8964.0,2026-08-10,3-month median daily traded value,55.933,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 55% of net block - build in progress,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Governance risk|Value-trap risk,Early Stage 1,2026-08-10,27.590797273390045,100.78091489853529,23.3,15.0,0.30165016501650166,Mar 2022-Mar 2026,0.18781725888324874,Trailing P/E vs 3-5y EPS CAGR (preliminary),34.7,66.7,CWIP 55% of net block - build in progress,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARIL-SCR-01|TARIL-PXW-01
2026-08-11,Tarmat Ltd,TARMAT,NSE,Main Board,Not disclosed,Not disclosed,54.0,2026-08-10,137.0,2026-08-10,3-month median daily traded value,0.032,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 137 cr < 1,000 cr",,,,Mature Stage 1 base,2026-08-10,-9.804274112959611,-8.39431881857805,3.57,4.0,0.08021390374331551,Mar 2022-Mar 2026,-0.10526315789473684,Trailing P/E vs 3-5y EPS CAGR (preliminary),21.9,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARMAT-SCR-01|TARMAT-PXW-01
2026-08-11,Tarsons Products Ltd,TARSONS,NSE,Main Board,Not disclosed,Not disclosed,314.0,2026-08-10,1658.0,2026-08-10,3-month median daily traded value,3.701,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 23.0pp below 5y peak; PAT 86% below 5y peak; quarterly OPM +1.3pp YoY - margin inflecting,Earnings-upgrade candidate|Capex commissioning|Margin-recovery candidate|PEAD candidate|Debt-reduction story|Temporary setback,Mature/extended Stage 2,2026-08-10,,,4.56,7.0,0.6188976377952756,Mar 2021-Mar 2026,1.8910505836575875,Trailing P/E vs 3-5y EPS CAGR (preliminary),110.0,59.0,OPM 23.0pp below 5y peak; PAT 86% below 5y peak; quarterly OPM +1.3pp YoY - margin inflecting,Other income >35% of PBT - EPS provisional,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TARSONS-SCR-01|TARSONS-PXW-01
2026-08-11,Tasty Bite Eatables Ltd,TASTYBITE,NSE,Main Board,Not disclosed,Not disclosed,9524.5,2026-08-10,,2026-08-10,3-month median daily traded value,2.423,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Mature/extended Stage 2,2026-08-10,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TASTYBITE-SCR-01|TASTYBITE-PXW-01
2026-08-11,Tata Capital Ltd,TATACAP,NSE,Main Board,Financial Services,Financial Services,368.0,2026-08-10,155371.0,2026-08-10,3-month median daily traded value,62.681,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 155,371 cr > 1,00,000 cr",,,,Early Stage 2,2026-08-10,26.26676027719914,28.974313563577205,12.4,14.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),28.6,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATACAP-SCR-01|TATACAP-PXW-01
2026-08-11,Tata Chemicals Ltd,TATACHEM,NSE,Main Board,Chemicals,Chemicals,670.0,2026-08-10,17070.0,2026-08-10,3-month median daily traded value,41.854,13-week median of weekly traded value / 5,1,,,Asset-value/SOTP opportunity,balance-sheet investments = 58% of market cap; trades at 0.81x book,Demerger/SOTP unlocking|Value-trap risk,Stage 4 decline,2026-08-10,7.41261673231397,,3.42,8.0,0.3772988776761294,Mar 2022-Mar 2026,3.6188051595383572,Trailing P/E vs 3-5y EPS CAGR (preliminary),,38.2,balance-sheet investments = 58% of market cap; trades at 0.81x book,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATACHEM-SCR-01|TATACHEM-PXW-01
2026-08-11,Tata Communications Ltd,TATACOMM,NSE,Main Board,Telecommunication,Telecommunication,1755.0,2026-08-10,49958.0,2026-08-10,3-month median daily traded value,100.188,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Demerger / scheme of arrangement disclosed 22-Jan-2026 20:27:06,Demerger/SOTP unlocking|Margin-recovery candidate|Debt-reduction story,Early Stage 2,2026-08-10,7.721308597224064,-4.345142810595792,14.6,18.0,3.553524804177546,Mar 2022-Mar 2026,2.702397743300423,Trailing P/E vs 3-5y EPS CAGR (preliminary),48.0,50.7,Demerger / scheme of arrangement disclosed 22-Jan-2026 20:27:06,Leverage: debt/equity 3.55,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATACOMM-SCR-01|TATACOMM-PXW-01
2026-08-11,Tata Consumer Products Ltd,TATACONSUM,NSE,Main Board,Fast Moving Consumer Goods,Fast Moving Consumer Goods,1102.0,2026-08-10,109094.0,2026-08-10,3-month median daily traded value,155.626,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 109,094 cr > 1,00,000 cr",,,,Stage 4 decline,2026-08-10,11.827814450142405,11.738957706843012,9.24,9.0,0.1294290435101891,Mar 2022-Mar 2026,1.4713345864661653,Trailing P/E vs 3-5y EPS CAGR (preliminary),66.1,,,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATACONSUM-SCR-01|TATACONSUM-PXW-01
2026-08-11,Tata Elxsi Ltd,TATAELXSI,NSE,Main Board,Information Technology,Information Technology,3800.0,2026-08-10,23679.0,2026-08-10,3-month median daily traded value,95.508,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; 5y revenue CAGR 17%; 5y EPS CAGR 16%; cumulative CFO/PAT 1.68,Demerger/SOTP unlocking|Earnings-upgrade candidate|Peak-cycle risk|Overvalued quality,Stage 4 decline,2026-08-10,16.954030434909463,15.877620069349497,60.0,27.0,0.0,Mar 2011-Mar 2015,1.6844106463878328,Trailing P/E vs 3-5y EPS CAGR (preliminary),232.0,61.9,5y median ROCE 27%; 5y revenue CAGR 17%; 5y EPS CAGR 16%; cumulative CFO/PAT 1.68,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATAELXSI-SCR-01|TATAELXSI-PXW-01
2026-08-11,Tata Investment Corporation Ltd,TATAINVEST,NSE,Main Board,Financial Services,Financial Services,688.0,2026-08-10,34860.0,2026-08-10,3-month median daily traded value,22.61,13-week median of weekly traded value / 5,1,,,Asset-value/SOTP opportunity,balance-sheet investments = 93% of market cap,Demerger/SOTP unlocking,Early Stage 1,2026-08-10,19.84598477294228,23.03295292205958,1.44,1.0,,Mar 2022-Mar 2026,,P/B vs ROE (preliminary),80.9,28.6,balance-sheet investments = 93% of market cap,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATAINVEST-SCR-01|TATAINVEST-PXW-01
2026-08-11,Tata Power Company Ltd,TATAPOWER,NSE,Main Board,Power,Power,380.0,2026-08-10,121407.0,2026-08-10,3-month median daily traded value,171.635,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 121,407 cr > 1,00,000 cr",,,,Mature Stage 1 base,2026-08-10,13.804584312989387,27.146573666963224,10.5,11.0,1.9291831357048748,Mar 2022-Mar 2026,2.236258006852376,Trailing P/E vs 3-5y EPS CAGR (preliminary),31.0,,,Leverage: debt/equity 1.93,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATAPOWER-SCR-01|TATAPOWER-PXW-01
2026-08-11,Tata Steel Ltd,TATASTEEL,NSE,Main Board,Metals & Mining,Metals & Mining,190.0,2026-08-10,236682.0,2026-08-10,3-month median daily traded value,524.016,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 236,682 cr > 1,00,000 cr",,,,Stage 3 distribution,2026-08-10,8.208130485821119,6.681313648606846,12.5,13.0,0.9042254348272926,Mar 2022-Mar 2026,2.4513683996337368,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.0,,,Technically in Stage 3 distribution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATASTEEL-SCR-01|TATASTEEL-PXW-01
2026-08-11,Tata Technologies Ltd,TATATECH,NSE,Main Board,Information Technology,Information Technology,879.0,2026-08-10,35676.0,2026-08-10,3-month median daily traded value,96.793,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 26%; 5y revenue CAGR 18%,PEAD candidate|Governance risk,Mature/extended Stage 2,2026-08-10,18.25386996712368,,20.9,26.0,0.23910272750446088,Mar 2022-Mar 2026,0.7189608636977058,Trailing P/E vs 3-5y EPS CAGR (preliminary),54.8,55.3,5y median ROCE 26%; 5y revenue CAGR 18%,Equity capital up 93% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATATECH-SCR-01|TATATECH-PXW-01
2026-08-11,Tatva Chintan Pharma Chem Ltd,TATVA,NSE,Main Board,Not disclosed,Not disclosed,1776.0,2026-08-10,4141.0,2026-08-10,3-month median daily traded value,6.456,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 7.0pp below 5y peak; PAT 56% below 5y peak; quarterly OPM +3.0pp YoY - margin inflecting,Operating-leverage inflection|Margin-recovery candidate,Stage 3 distribution,2026-08-10,11.021183440909098,-7.125502067705513,7.14,7.0,0.15364916773367476,Mar 2022-Mar 2026,0.9223744292237442,Trailing P/E vs 3-5y EPS CAGR (preliminary),79.0,48.9,OPM 7.0pp below 5y peak; PAT 56% below 5y peak; quarterly OPM +3.0pp YoY - margin inflecting,Technically in Stage 3 distribution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TATVA-SCR-01|TATVA-PXW-01
2026-08-11,TBO Tek Ltd,TBOTEK,NSE,Main Board,Consumer Services,Consumer Services,1602.0,2026-08-10,17388.0,2026-08-10,3-month median daily traded value,15.323,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; 5y revenue CAGR 80%; cumulative CFO/PAT 1.08,Debt-reduction story|Governance risk|Overvalued quality,Early Stage 1,2026-08-10,79.91691899009167,,18.3,27.0,0.4874274661508704,Mar 2022-Mar 2026,1.0840140023337224,Trailing P/E vs 3-5y EPS CAGR (preliminary),64.6,58.2,5y median ROCE 27%; 5y revenue CAGR 80%; cumulative CFO/PAT 1.08,Equity capital up 450% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TBOTEK-SCR-01|TBOTEK-PXW-01
2026-08-11,Tribhovandas Bhimji Zaveri Ltd,TBZ,NSE,Main Board,Not disclosed,Not disclosed,274.0,2026-08-10,1829.0,2026-08-10,3-month median daily traded value,21.274,13-week median of weekly traded value / 5,1,,,High-growth company,3y EPS CAGR 71%; latest quarter revenue +33% YoY,Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Peak-cycle risk|Value-trap risk,Mature/extended Stage 2,2026-08-10,19.00381511691076,36.15413588460357,21.4,11.0,1.0572792362768497,Mar 2022-Mar 2026,0.18229166666666666,Trailing P/E vs 3-5y EPS CAGR (preliminary),9.04,66.6,3y EPS CAGR 71%; latest quarter revenue +33% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TBZ-SCR-01|TBZ-PXW-01
2026-08-11,TCC Concept Ltd,TCC,NSE,Main Board,Not disclosed,Not disclosed,277.0,2026-08-10,1317.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,,,,5.65,12.0,0.17711503347534996,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.0,,,Promoter stake down 15.2pp over 4 quarters,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TCC-SCR-01|TCC-PXW-01
2026-08-11,Transport Corporation of India Ltd,TCI,NSE,Main Board,Not disclosed,Not disclosed,937.0,2026-08-10,7191.0,2026-08-10,3-month median daily traded value,3.695,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 21%; 5y EPS CAGR 26%; cumulative CFO/PAT 0.99,Capex commissioning,Stage 4 decline,2026-08-10,11.90420738181781,25.520510740242685,19.4,21.0,0.12159002338269681,Mar 2022-Mar 2026,0.9929501084598699,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.8,66.6,5y median ROCE 21%; 5y EPS CAGR 26%; cumulative CFO/PAT 0.99,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TCI-SCR-01|TCI-PXW-01
2026-08-11,TCI Express Ltd,TCIEXP,NSE,Main Board,Not disclosed,Not disclosed,546.0,2026-08-10,2091.0,2026-08-10,3-month median daily traded value,2.354,13-week median of weekly traded value / 5,1,,,Quality compounder,cumulative CFO/PAT 1.19,,Early Stage 1,2026-08-10,,,13.8,15.0,0.07692307692307693,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),24.9,44.6,cumulative CFO/PAT 1.19,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TCIEXP-SCR-01|TCIEXP-PXW-01
2026-08-11,TCPL Packaging Ltd,TCPLPACK,NSE,Main Board,Not disclosed,Not disclosed,3327.0,2026-08-10,3045.0,2026-08-10,3-month median daily traded value,0.818,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.818 cr,,,,Early Stage 1,2026-08-10,14.895237942590178,23.918202406575052,17.7,19.0,0.8817802503477051,Mar 2022-Mar 2026,1.6981891348088531,Trailing P/E vs 3-5y EPS CAGR (preliminary),28.5,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TCPLPACK-SCR-01|TCPLPACK-PXW-01
2026-08-11,Tata Consultancy Services Ltd,TCS,NSE,Main Board,Information Technology,Information Technology,2434.0,2026-08-10,880284.0,2026-08-10,3-month median daily traded value,1025.06,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 880,284 cr > 1,00,000 cr",,,,Early Stage 1,2026-08-10,10.216501243584219,9.180220435004284,63.0,63.0,0.10521260723610593,Mar 2022-Mar 2026,1.009560110527672,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.4,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TCS-SCR-01|TCS-PXW-01
2026-08-11,TD Power Systems Ltd,TDPOWERSYS,NSE,Main Board,Capital Goods,Capital Goods,1225.0,2026-08-10,19153.0,2026-08-10,3-month median daily traded value,137.508,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 29%; 3y EPS CAGR 35%; latest quarter revenue +58% YoY,Earnings-upgrade candidate|Peak-cycle risk,Early Stage 2,2026-08-10,25.590938381185513,39.23489785762153,34.0,25.0,0.016791044776119403,Mar 2022-Mar 2026,0.5050071530758226,Trailing P/E vs 3-5y EPS CAGR (preliminary),80.2,61.9,3y revenue CAGR 29%; 3y EPS CAGR 35%; latest quarter revenue +58% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TDPOWERSYS-SCR-01|TDPOWERSYS-PXW-01
2026-08-11,Team India Guaranty Ltd,TEAMGTY,NSE,Main Board,Not disclosed,Not disclosed,223.0,2026-08-10,203.0,2026-08-10,3-month median daily traded value,0.03,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 203 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,,,,,,P/B vs ROE (preliminary),452.0,,,Other income >35% of PBT - EPS provisional,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEAMGTY-SCR-01|TEAMGTY-PXW-01
2026-08-11,Team Lease Services Ltd,TEAMLEASE,NSE,Main Board,Not disclosed,Not disclosed,1254.0,2026-08-10,1917.0,2026-08-10,3-month median daily traded value,4.764,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Open offer / control change disclosed 08-Jul-2026 16:50:05; Buyback disclosed 23-Jul-2026 17:50:21; Asset / business sale disclosed 29-Jul-2026 16:25:23,Regulatory catalyst|Demerger/SOTP unlocking|Temporary setback,Stage 4 decline,2026-08-10,19.29118873460711,12.941059222628915,15.4,14.0,0.1111111111111111,Mar 2022-Mar 2026,1.250485436893204,Trailing P/E vs 3-5y EPS CAGR (preliminary),12.5,70.3,Open offer / control change disclosed 08-Jul-2026 16:50:05; Buyback disclosed 23-Jul-2026 17:50:21; Asset / business sale disclosed 29-Jul-2026 16:25:23,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEAMLEASE-SCR-01|TEAMLEASE-PXW-01
2026-08-11,Tech Mahindra Ltd,TECHM,NSE,Main Board,Information Technology,Information Technology,1639.0,2026-08-10,159185.0,2026-08-10,3-month median daily traded value,389.735,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 159,185 cr > 1,00,000 cr",,,,Mature Stage 1 base,2026-08-10,8.459588431753073,1.4322497450161231,23.1,22.0,0.07381145326850351,Mar 2022-Mar 2026,1.3303103495419952,Trailing P/E vs 3-5y EPS CAGR (preliminary),29.9,,,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TECHM-SCR-01|TECHM-PXW-01
2026-08-11,Techno Electric & Engineering Company Ltd,TECHNOE,NSE,Main Board,Construction,Construction,1063.0,2026-08-10,12359.0,2026-08-10,3-month median daily traded value,22.49,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 58%; 3y EPS CAGR 33%; latest quarter revenue +92% YoY,Capex commissioning|Value-trap risk,Stage 4 decline,2026-08-10,29.75964669345652,19.77631618951716,14.8,17.0,0.01732018282415203,Mar 2022-Mar 2026,0.01051980198019802,Trailing P/E vs 3-5y EPS CAGR (preliminary),27.5,61.5,3y revenue CAGR 58%; 3y EPS CAGR 33%; latest quarter revenue +92% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TECHNOE-SCR-01|TECHNOE-PXW-01
2026-08-11,TechNVision Ventures Ltd,TECHNVISN,NSE,Main Board,Not disclosed,Not disclosed,5403.0,2026-08-10,3414.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,,25.327566059150985,-44.28603208843885,12.9,19.5,1.3333333333333333,Mar 2022-Mar 2026,1.8148148148148149,Trailing P/E vs 3-5y EPS CAGR (preliminary),15516.0,,,Equity capital up 167% in 5y - dilution,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TECHNVISN-SCR-01|TECHNVISN-PXW-01
2026-08-11,TECIL Chemical & Hydro Power Ltd,TECILCHEM,NSE,Main Board,Not disclosed,Not disclosed,8.57,2026-08-10,16.2,2026-08-10,3-month median daily traded value,0.009,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 16 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,,,-0.0,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Technically in Stage 4 decline,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TECILCHEM-SCR-01|TECILCHEM-PXW-01
2026-08-11,Tega Industries Ltd,TEGA,NSE,Main Board,Capital Goods,Capital Goods,1634.0,2026-08-10,12294.0,2026-08-10,3-month median daily traded value,9.858,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 19%; 5y revenue CAGR 16%; cumulative CFO/PAT 1.18,Demerger/SOTP unlocking|Governance risk|Capex commissioning|Overvalued quality|Value-trap risk,Stage 4 decline,2026-08-10,15.988000932617608,-4.3183505824273,8.09,19.0,0.11681831523334311,Mar 2022-Mar 2026,1.1813842482100239,Trailing P/E vs 3-5y EPS CAGR (preliminary),86.2,50.5,5y median ROCE 19%; 5y revenue CAGR 16%; cumulative CFO/PAT 1.18,Promoter stake down 7.3pp over 4 quarters,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEGA-SCR-01|TEGA-PXW-01
2026-08-11,Tejas Networks Ltd,TEJASNET,NSE,Main Board,Telecommunication,Telecommunication,522.0,2026-08-10,9287.0,2026-08-10,3-month median daily traded value,198.08,13-week median of weekly traded value / 5,1,,,Turnaround,loss-making or sub-scale margin base; quarterly OPM +76.0pp YoY,Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|Debt-reduction story|Governance risk,Early Stage 2,2026-08-10,15.918560528066884,,-14.6,-1.0,1.4251108836574549,Mar 2022-Mar 2026,5.600401606425703,Trailing P/E vs 3-5y EPS CAGR (preliminary),,55.8,loss-making or sub-scale margin base; quarterly OPM +76.0pp YoY,Equity capital up 87% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEJASNET-SCR-01|TEJASNET-PXW-01
2026-08-11,Tembo Global Industries Ltd,TEMBO,NSE,Main Board,Not disclosed,Not disclosed,62.1,2026-08-10,1152.0,2026-08-10,3-month median daily traded value,8.139,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 58% of net block - build in progress,Governance risk|Earnings-upgrade candidate|Capex commissioning|Peak-cycle risk|Value-trap risk,Early Stage 1,2026-08-10,59.98476648053435,93.79319352450514,22.8,23.0,0.8520971302428256,Mar 2022-Mar 2026,-0.8372093023255814,Trailing P/E vs 3-5y EPS CAGR (preliminary),12.6,60.7,CWIP 58% of net block - build in progress,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEMBO-SCR-01|TEMBO-PXW-01
2026-08-11,Tenneco Clean Air India Ltd,TENNIND,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,554.0,2026-08-10,22402.0,2026-08-10,3-month median daily traded value,35.175,13-week median of weekly traded value / 5,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,2026-08-10,,,60.8,57.0,0.04257095158597663,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),36.1,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TENNIND-SCR-01|TENNIND-PXW-01
2026-08-11,Tera Software Ltd,TERASOFT,NSE,Main Board,Not disclosed,Not disclosed,413.0,2026-08-10,517.0,2026-08-10,3-month median daily traded value,0.813,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 517 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,,,24.4,11.0,0.2671232876712329,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),20.8,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TERASOFT-SCR-01|TERASOFT-PXW-01
2026-08-11,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,NSE,Main Board,Not disclosed,Not disclosed,111.0,2026-08-10,1418.0,2026-08-10,3-month median daily traded value,0.966,13-week median of weekly traded value / 5,0,EX_ILLIQUID,median daily traded value INR 0.966 cr,,,,Early Stage 2,2026-08-10,3.430933369305489,-0.23094934869118955,1.45,0.53,0.026295560221988902,Mar 2022-Mar 2026,-2.6920462270564243,Trailing P/E vs 3-5y EPS CAGR (preliminary),156.0,,,Weak cash conversion (cumulative CFO/PAT below 0.6),Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEXINFRA-SCR-01|TEXINFRA-PXW-01
2026-08-11,Texmo Pipes & Products Ltd,TEXMOPIPES,NSE,Main Board,Not disclosed,Not disclosed,43.8,2026-08-10,127.0,2026-08-10,3-month median daily traded value,0.109,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 127 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,-2.42023160648982,5.330521241467823,9.19,9.0,0.2391304347826087,Mar 2022-Mar 2026,-1.8571428571428572,Trailing P/E vs 3-5y EPS CAGR (preliminary),9.01,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,TEXMOPIPES-SCR-01|TEXMOPIPES-PXW-01
